Date,Order_ID,Dish_Name,Ingredient_Name,Quantity_Used,Unit,Stock_Available
2023-01-02,ORD-20230102-6770,Cheeseburger,Burger Patty,1,piece,61
2023-01-02,ORD-20230102-6770,Cheeseburger,Mozzarella Cheese,0.05,kg,21.0
2023-01-02,ORD-20230102-6770,Cheeseburger,Lettuce,0.1,head,41.1
2023-01-02,ORD-20230102-6770,Cheeseburger,Tomatoes,0.05,kg,26.25
2023-01-02,ORD-20230102-6770,Cheeseburger,Onion,0.02,kg,24.02
2023-01-02,ORD-20230102-6008,Cheeseburger,Burger Bun,1,piece,80
2023-01-02,ORD-20230102-6008,Cheeseburger,Burger Patty,1,piece,60
2023-01-02,ORD-20230102-6008,Cheeseburger,Mozzarella Cheese,0.05,kg,20.95
2023-01-02,ORD-20230102-6008,Cheeseburger,Lettuce,0.1,head,41.0
2023-01-02,ORD-20230102-6008,Cheeseburger,Tomatoes,0.05,kg,26.2
2023-01-02,ORD-20230102-6008,Cheeseburger,Onion,0.02,kg,24.0
2023-01-02,ORD-20230102-2434,Caesar Salad,Lettuce,0.5,head,40.5
2023-01-02,ORD-20230102-2434,Caesar Salad,Tomatoes,0.2,kg,26.0
2023-01-02,ORD-20230102-2434,Caesar Salad,Mozzarella Cheese,0.05,kg,20.9
2023-01-02,ORD-20230102-9820,Pepperoni Pizza,Pizza Dough,1,ball,67
2023-01-02,ORD-20230102-9820,Pepperoni Pizza,Tomato Sauce,0.2,liter,41.6
2023-01-02,ORD-20230102-9820,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,20.7
2023-01-02,ORD-20230102-9820,Pepperoni Pizza,Pepperoni,0.1,kg,18.6
2023-01-02,ORD-20230102-3018,Pepperoni Pizza,Pizza Dough,1,ball,66
2023-01-02,ORD-20230102-3018,Pepperoni Pizza,Tomato Sauce,0.2,liter,41.4
2023-01-02,ORD-20230102-3018,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,20.5
2023-01-02,ORD-20230102-3018,Pepperoni Pizza,Pepperoni,0.1,kg,18.5
2023-01-02,ORD-20230102-5995,Cheeseburger,Burger Bun,1,piece,79
2023-01-02,ORD-20230102-5995,Cheeseburger,Burger Patty,1,piece,59
2023-01-02,ORD-20230102-5995,Cheeseburger,Mozzarella Cheese,0.05,kg,20.45
2023-01-02,ORD-20230102-5995,Cheeseburger,Lettuce,0.1,head,40.4
2023-01-02,ORD-20230102-5995,Cheeseburger,Tomatoes,0.05,kg,25.95
2023-01-02,ORD-20230102-5995,Cheeseburger,Onion,0.02,kg,23.98
2023-01-03,ORD-20230103-3590,Caesar Salad,Lettuce,0.5,head,39.9
2023-01-03,ORD-20230103-3590,Caesar Salad,Tomatoes,0.2,kg,25.75
2023-01-03,ORD-20230103-3590,Caesar Salad,Mozzarella Cheese,0.05,kg,20.4
2023-01-03,ORD-20230103-9987,Spaghetti Bolognese,Pasta,0.2,kg,47.4
2023-01-03,ORD-20230103-9987,Spaghetti Bolognese,Tomato Sauce,0.15,liter,41.25
2023-01-03,ORD-20230103-9987,Spaghetti Bolognese,Ground Beef,0.15,kg,38.05
2023-01-03,ORD-20230103-9987,Spaghetti Bolognese,Onion,0.05,kg,23.93
2023-01-03,ORD-20230103-4675,Spaghetti Bolognese,Pasta,0.2,kg,47.2
2023-01-03,ORD-20230103-4675,Spaghetti Bolognese,Tomato Sauce,0.15,liter,41.1
2023-01-03,ORD-20230103-4675,Spaghetti Bolognese,Ground Beef,0.15,kg,37.9
2023-01-03,ORD-20230103-4675,Spaghetti Bolognese,Onion,0.05,kg,23.88
2023-01-03,ORD-20230103-4712,Caesar Salad,Lettuce,0.5,head,39.4
2023-01-03,ORD-20230103-4712,Caesar Salad,Tomatoes,0.2,kg,25.55
2023-01-03,ORD-20230103-4712,Caesar Salad,Mozzarella Cheese,0.05,kg,20.35
2023-01-03,ORD-20230103-2047,Margherita Pizza,Pizza Dough,1,ball,65
2023-01-03,ORD-20230103-2047,Margherita Pizza,Tomato Sauce,0.2,liter,40.9
2023-01-03,ORD-20230103-2047,Margherita Pizza,Mozzarella Cheese,0.25,kg,20.1
2023-01-03,ORD-20230103-2612,Pepperoni Pizza,Pizza Dough,1,ball,64
2023-01-03,ORD-20230103-2612,Pepperoni Pizza,Tomato Sauce,0.2,liter,40.7
2023-01-03,ORD-20230103-2612,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,19.9
2023-01-03,ORD-20230103-2612,Pepperoni Pizza,Pepperoni,0.1,kg,18.4
2023-01-03,ORD-20230103-5361,Caesar Salad,Lettuce,0.5,head,38.9
2023-01-03,ORD-20230103-5361,Caesar Salad,Tomatoes,0.2,kg,25.35
2023-01-03,ORD-20230103-5361,Caesar Salad,Mozzarella Cheese,0.05,kg,19.85
2023-01-03,ORD-20230103-7921,Cheeseburger,Burger Bun,1,piece,78
2023-01-03,ORD-20230103-7921,Cheeseburger,Burger Patty,1,piece,58
2023-01-03,ORD-20230103-7921,Cheeseburger,Mozzarella Cheese,0.05,kg,19.8
2023-01-03,ORD-20230103-7921,Cheeseburger,Lettuce,0.1,head,38.8
2023-01-03,ORD-20230103-7921,Cheeseburger,Tomatoes,0.05,kg,25.3
2023-01-03,ORD-20230103-7921,Cheeseburger,Onion,0.02,kg,23.86
2023-01-03,ORD-20230103-4881,Spaghetti Bolognese,Pasta,0.2,kg,47.0
2023-01-03,ORD-20230103-4881,Spaghetti Bolognese,Tomato Sauce,0.15,liter,40.55
2023-01-03,ORD-20230103-4881,Spaghetti Bolognese,Ground Beef,0.15,kg,37.75
2023-01-03,ORD-20230103-4881,Spaghetti Bolognese,Onion,0.05,kg,23.81
2023-01-03,ORD-20230103-6086,Spaghetti Bolognese,Pasta,0.2,kg,46.8
2023-01-03,ORD-20230103-6086,Spaghetti Bolognese,Tomato Sauce,0.15,liter,40.4
2023-01-03,ORD-20230103-6086,Spaghetti Bolognese,Ground Beef,0.15,kg,37.6
2023-01-03,ORD-20230103-6086,Spaghetti Bolognese,Onion,0.05,kg,23.76
2023-01-03,ORD-20230103-4309,Caesar Salad,Lettuce,0.5,head,38.3
2023-01-03,ORD-20230103-4309,Caesar Salad,Tomatoes,0.2,kg,25.1
2023-01-03,ORD-20230103-4309,Caesar Salad,Mozzarella Cheese,0.05,kg,19.75
2023-01-03,ORD-20230103-1192,Caesar Salad,Lettuce,0.5,head,37.8
2023-01-03,ORD-20230103-1192,Caesar Salad,Tomatoes,0.2,kg,24.9
2023-01-03,ORD-20230103-1192,Caesar Salad,Mozzarella Cheese,0.05,kg,19.7
2023-01-03,ORD-20230103-4665,Cheeseburger,Burger Bun,1,piece,77
2023-01-03,ORD-20230103-4665,Cheeseburger,Burger Patty,1,piece,57
2023-01-03,ORD-20230103-4665,Cheeseburger,Mozzarella Cheese,0.05,kg,19.65
2023-01-03,ORD-20230103-4665,Cheeseburger,Lettuce,0.1,head,37.7
2023-01-03,ORD-20230103-4665,Cheeseburger,Tomatoes,0.05,kg,24.85
2023-01-03,ORD-20230103-4665,Cheeseburger,Onion,0.02,kg,23.74
2023-01-03,ORD-20230103-9685,Caesar Salad,Lettuce,0.5,head,37.2
2023-01-03,ORD-20230103-9685,Caesar Salad,Tomatoes,0.2,kg,24.65
2023-01-03,ORD-20230103-9685,Caesar Salad,Mozzarella Cheese,0.05,kg,19.6
2023-01-03,ORD-20230103-1986,Spaghetti Bolognese,Pasta,0.2,kg,46.6
2023-01-03,ORD-20230103-1986,Spaghetti Bolognese,Tomato Sauce,0.15,liter,40.25
2023-01-03,ORD-20230103-1986,Spaghetti Bolognese,Ground Beef,0.15,kg,37.45
2023-01-03,ORD-20230103-1986,Spaghetti Bolognese,Onion,0.05,kg,23.69
2023-01-03,ORD-20230103-5815,Caesar Salad,Lettuce,0.5,head,36.7
2023-01-03,ORD-20230103-5815,Caesar Salad,Tomatoes,0.2,kg,24.45
2023-01-03,ORD-20230103-5815,Caesar Salad,Mozzarella Cheese,0.05,kg,19.55
2023-01-03,ORD-20230103-7484,Cheeseburger,Burger Bun,1,piece,76
2023-01-03,ORD-20230103-7484,Cheeseburger,Burger Patty,1,piece,56
2023-01-03,ORD-20230103-7484,Cheeseburger,Mozzarella Cheese,0.05,kg,19.5
2023-01-03,ORD-20230103-7484,Cheeseburger,Lettuce,0.1,head,36.6
2023-01-03,ORD-20230103-7484,Cheeseburger,Tomatoes,0.05,kg,24.4
2023-01-03,ORD-20230103-7484,Cheeseburger,Onion,0.02,kg,23.67
2023-01-03,ORD-20230103-3452,Caesar Salad,Lettuce,0.5,head,36.1
2023-01-03,ORD-20230103-3452,Caesar Salad,Tomatoes,0.2,kg,24.2
2023-01-03,ORD-20230103-3452,Caesar Salad,Mozzarella Cheese,0.05,kg,19.45
2023-01-03,ORD-20230103-8264,Caesar Salad,Lettuce,0.5,head,35.6
2023-01-03,ORD-20230103-8264,Caesar Salad,Tomatoes,0.2,kg,24.0
2023-01-03,ORD-20230103-8264,Caesar Salad,Mozzarella Cheese,0.05,kg,19.4
2023-01-03,ORD-20230103-9614,Pepperoni Pizza,Pizza Dough,1,ball,63
2023-01-03,ORD-20230103-9614,Pepperoni Pizza,Tomato Sauce,0.2,liter,40.05
2023-01-03,ORD-20230103-9614,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,19.2
2023-01-03,ORD-20230103-9614,Pepperoni Pizza,Pepperoni,0.1,kg,18.3
2023-01-03,ORD-20230103-8671,Cheeseburger,Burger Bun,1,piece,75
2023-01-03,ORD-20230103-8671,Cheeseburger,Burger Patty,1,piece,55
2023-01-03,ORD-20230103-8671,Cheeseburger,Mozzarella Cheese,0.05,kg,19.15
2023-01-03,ORD-20230103-8671,Cheeseburger,Lettuce,0.1,head,35.5
2023-01-03,ORD-20230103-8671,Cheeseburger,Tomatoes,0.05,kg,23.95
2023-01-03,ORD-20230103-8671,Cheeseburger,Onion,0.02,kg,23.65
2023-01-03,ORD-20230103-5778,Margherita Pizza,Pizza Dough,1,ball,62
2023-01-03,ORD-20230103-5778,Margherita Pizza,Tomato Sauce,0.2,liter,39.85
2023-01-03,ORD-20230103-5778,Margherita Pizza,Mozzarella Cheese,0.25,kg,18.9
2023-01-03,ORD-20230103-3185,Pepperoni Pizza,Pizza Dough,1,ball,61
2023-01-03,ORD-20230103-3185,Pepperoni Pizza,Tomato Sauce,0.2,liter,39.65
2023-01-03,ORD-20230103-3185,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,18.7
2023-01-03,ORD-20230103-3185,Pepperoni Pizza,Pepperoni,0.1,kg,18.2
2023-01-03,ORD-20230103-1375,Caesar Salad,Lettuce,0.5,head,35.0
2023-01-03,ORD-20230103-1375,Caesar Salad,Tomatoes,0.2,kg,23.75
2023-01-03,ORD-20230103-1375,Caesar Salad,Mozzarella Cheese,0.05,kg,18.65
2023-01-03,ORD-20230103-7967,Cheeseburger,Burger Bun,1,piece,74
2023-01-03,ORD-20230103-7967,Cheeseburger,Burger Patty,1,piece,54
2023-01-03,ORD-20230103-7967,Cheeseburger,Mozzarella Cheese,0.05,kg,18.6
2023-01-03,ORD-20230103-7967,Cheeseburger,Lettuce,0.1,head,34.9
2023-01-03,ORD-20230103-7967,Cheeseburger,Tomatoes,0.05,kg,23.7
2023-01-03,ORD-20230103-7967,Cheeseburger,Onion,0.02,kg,23.63
2023-01-03,ORD-20230103-7898,Caesar Salad,Lettuce,0.5,head,34.4
2023-01-03,ORD-20230103-7898,Caesar Salad,Tomatoes,0.2,kg,23.5
2023-01-03,ORD-20230103-7898,Caesar Salad,Mozzarella Cheese,0.05,kg,18.55
2023-01-03,ORD-20230103-2499,Caesar Salad,Lettuce,0.5,head,33.9
2023-01-03,ORD-20230103-2499,Caesar Salad,Tomatoes,0.2,kg,23.3
2023-01-03,ORD-20230103-2499,Caesar Salad,Mozzarella Cheese,0.05,kg,18.5
2023-01-03,ORD-20230103-2809,Caesar Salad,Lettuce,0.5,head,33.4
2023-01-03,ORD-20230103-2809,Caesar Salad,Tomatoes,0.2,kg,23.1
2023-01-03,ORD-20230103-2809,Caesar Salad,Mozzarella Cheese,0.05,kg,18.45
2023-01-03,ORD-20230103-2823,Spaghetti Bolognese,Pasta,0.2,kg,46.4
2023-01-03,ORD-20230103-2823,Spaghetti Bolognese,Tomato Sauce,0.15,liter,39.5
2023-01-03,ORD-20230103-2823,Spaghetti Bolognese,Ground Beef,0.15,kg,37.3
2023-01-03,ORD-20230103-2823,Spaghetti Bolognese,Onion,0.05,kg,23.58
2023-01-03,ORD-20230103-7606,Caesar Salad,Lettuce,0.5,head,32.9
2023-01-03,ORD-20230103-7606,Caesar Salad,Tomatoes,0.2,kg,22.9
2023-01-03,ORD-20230103-7606,Caesar Salad,Mozzarella Cheese,0.05,kg,18.4
2023-01-03,ORD-20230103-8457,Cheeseburger,Burger Bun,1,piece,73
2023-01-03,ORD-20230103-8457,Cheeseburger,Burger Patty,1,piece,53
2023-01-03,ORD-20230103-8457,Cheeseburger,Mozzarella Cheese,0.05,kg,18.35
2023-01-03,ORD-20230103-8457,Cheeseburger,Lettuce,0.1,head,32.8
2023-01-03,ORD-20230103-8457,Cheeseburger,Tomatoes,0.05,kg,22.85
2023-01-03,ORD-20230103-8457,Cheeseburger,Onion,0.02,kg,23.56
2023-01-03,ORD-20230103-5319,Pepperoni Pizza,Pizza Dough,1,ball,60
2023-01-03,ORD-20230103-5319,Pepperoni Pizza,Tomato Sauce,0.2,liter,39.3
2023-01-03,ORD-20230103-5319,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,18.15
2023-01-03,ORD-20230103-5319,Pepperoni Pizza,Pepperoni,0.1,kg,18.1
2023-01-03,ORD-20230103-7228,Margherita Pizza,Pizza Dough,1,ball,59
2023-01-03,ORD-20230103-7228,Margherita Pizza,Tomato Sauce,0.2,liter,39.1
2023-01-03,ORD-20230103-7228,Margherita Pizza,Mozzarella Cheese,0.25,kg,17.9
2023-01-03,ORD-20230103-6057,Margherita Pizza,Pizza Dough,1,ball,58
2023-01-03,ORD-20230103-6057,Margherita Pizza,Tomato Sauce,0.2,liter,38.9
2023-01-03,ORD-20230103-6057,Margherita Pizza,Mozzarella Cheese,0.25,kg,17.65
2023-01-03,ORD-20230103-9010,Pepperoni Pizza,Pizza Dough,1,ball,57
2023-01-03,ORD-20230103-9010,Pepperoni Pizza,Tomato Sauce,0.2,liter,38.7
2023-01-03,ORD-20230103-9010,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,17.45
2023-01-03,ORD-20230103-9010,Pepperoni Pizza,Pepperoni,0.1,kg,18.0
2023-01-04,ORD-20230104-4529,Margherita Pizza,Pizza Dough,1,ball,56
2023-01-04,ORD-20230104-4529,Margherita Pizza,Tomato Sauce,0.2,liter,38.5
2023-01-04,ORD-20230104-4529,Margherita Pizza,Mozzarella Cheese,0.25,kg,17.2
2023-01-04,ORD-20230104-5925,Spaghetti Bolognese,Pasta,0.2,kg,46.2
2023-01-04,ORD-20230104-5925,Spaghetti Bolognese,Tomato Sauce,0.15,liter,38.35
2023-01-04,ORD-20230104-5925,Spaghetti Bolognese,Ground Beef,0.15,kg,37.15
2023-01-04,ORD-20230104-5925,Spaghetti Bolognese,Onion,0.05,kg,23.51
2023-01-04,ORD-20230104-7271,Caesar Salad,Lettuce,0.5,head,32.3
2023-01-04,ORD-20230104-7271,Caesar Salad,Tomatoes,0.2,kg,22.65
2023-01-04,ORD-20230104-7271,Caesar Salad,Mozzarella Cheese,0.05,kg,17.15
2023-01-04,ORD-20230104-6554,Pepperoni Pizza,Pizza Dough,1,ball,55
2023-01-04,ORD-20230104-6554,Pepperoni Pizza,Tomato Sauce,0.2,liter,38.15
2023-01-04,ORD-20230104-6554,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,16.95
2023-01-04,ORD-20230104-6554,Pepperoni Pizza,Pepperoni,0.1,kg,17.9
2023-01-04,ORD-20230104-8190,Pepperoni Pizza,Pizza Dough,1,ball,54
2023-01-04,ORD-20230104-8190,Pepperoni Pizza,Tomato Sauce,0.2,liter,37.95
2023-01-04,ORD-20230104-8190,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,16.75
2023-01-04,ORD-20230104-8190,Pepperoni Pizza,Pepperoni,0.1,kg,17.8
2023-01-04,ORD-20230104-1405,Caesar Salad,Lettuce,0.5,head,31.8
2023-01-04,ORD-20230104-1405,Caesar Salad,Tomatoes,0.2,kg,22.45
2023-01-04,ORD-20230104-1405,Caesar Salad,Mozzarella Cheese,0.05,kg,16.7
2023-01-04,ORD-20230104-1954,Spaghetti Bolognese,Pasta,0.2,kg,46.0
2023-01-04,ORD-20230104-1954,Spaghetti Bolognese,Tomato Sauce,0.15,liter,37.8
2023-01-04,ORD-20230104-1954,Spaghetti Bolognese,Ground Beef,0.15,kg,37.0
2023-01-04,ORD-20230104-1954,Spaghetti Bolognese,Onion,0.05,kg,23.46
2023-01-04,ORD-20230104-8044,Cheeseburger,Burger Bun,1,piece,72
2023-01-04,ORD-20230104-8044,Cheeseburger,Burger Patty,1,piece,52
2023-01-04,ORD-20230104-8044,Cheeseburger,Mozzarella Cheese,0.05,kg,16.65
2023-01-04,ORD-20230104-8044,Cheeseburger,Lettuce,0.1,head,31.7
2023-01-04,ORD-20230104-8044,Cheeseburger,Tomatoes,0.05,kg,22.4
2023-01-04,ORD-20230104-8044,Cheeseburger,Onion,0.02,kg,23.44
2023-01-04,ORD-20230104-8495,Pepperoni Pizza,Pizza Dough,1,ball,53
2023-01-04,ORD-20230104-8495,Pepperoni Pizza,Tomato Sauce,0.2,liter,37.6
2023-01-04,ORD-20230104-8495,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,16.45
2023-01-04,ORD-20230104-8495,Pepperoni Pizza,Pepperoni,0.1,kg,17.7
2023-01-04,ORD-20230104-6580,Cheeseburger,Burger Bun,1,piece,71
2023-01-04,ORD-20230104-6580,Cheeseburger,Burger Patty,1,piece,51
2023-01-04,ORD-20230104-6580,Cheeseburger,Mozzarella Cheese,0.05,kg,16.4
2023-01-04,ORD-20230104-6580,Cheeseburger,Lettuce,0.1,head,31.6
2023-01-04,ORD-20230104-6580,Cheeseburger,Tomatoes,0.05,kg,22.35
2023-01-04,ORD-20230104-6580,Cheeseburger,Onion,0.02,kg,23.42
2023-01-04,ORD-20230104-4841,Margherita Pizza,Pizza Dough,1,ball,52
2023-01-04,ORD-20230104-4841,Margherita Pizza,Tomato Sauce,0.2,liter,37.4
2023-01-04,ORD-20230104-4841,Margherita Pizza,Mozzarella Cheese,0.25,kg,16.15
2023-01-04,ORD-20230104-6543,Caesar Salad,Lettuce,0.5,head,31.1
2023-01-04,ORD-20230104-6543,Caesar Salad,Tomatoes,0.2,kg,22.15
2023-01-04,ORD-20230104-6543,Caesar Salad,Mozzarella Cheese,0.05,kg,16.1
2023-01-04,ORD-20230104-7620,Cheeseburger,Burger Bun,1,piece,70
2023-01-04,ORD-20230104-7620,Cheeseburger,Burger Patty,1,piece,50
2023-01-04,ORD-20230104-7620,Cheeseburger,Mozzarella Cheese,0.05,kg,16.05
2023-01-04,ORD-20230104-7620,Cheeseburger,Lettuce,0.1,head,31.0
2023-01-04,ORD-20230104-7620,Cheeseburger,Tomatoes,0.05,kg,22.1
2023-01-04,ORD-20230104-7620,Cheeseburger,Onion,0.02,kg,23.4
2023-01-04,ORD-20230104-6909,Pepperoni Pizza,Pizza Dough,1,ball,51
2023-01-04,ORD-20230104-6909,Pepperoni Pizza,Tomato Sauce,0.2,liter,37.2
2023-01-04,ORD-20230104-6909,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,15.85
2023-01-04,ORD-20230104-6909,Pepperoni Pizza,Pepperoni,0.1,kg,17.6
2023-01-04,ORD-20230104-1942,Pepperoni Pizza,Pizza Dough,1,ball,50
2023-01-04,ORD-20230104-1942,Pepperoni Pizza,Tomato Sauce,0.2,liter,37.0
2023-01-04,ORD-20230104-1942,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,15.65
2023-01-04,ORD-20230104-1942,Pepperoni Pizza,Pepperoni,0.1,kg,17.5
2023-01-04,ORD-20230104-2794,Caesar Salad,Lettuce,0.5,head,30.5
2023-01-04,ORD-20230104-2794,Caesar Salad,Tomatoes,0.2,kg,21.9
2023-01-04,ORD-20230104-2794,Caesar Salad,Mozzarella Cheese,0.05,kg,15.6
2023-01-04,ORD-20230104-7224,Cheeseburger,Burger Bun,1,piece,69
2023-01-04,ORD-20230104-7224,Cheeseburger,Burger Patty,1,piece,49
2023-01-04,ORD-20230104-7224,Cheeseburger,Mozzarella Cheese,0.05,kg,15.55
2023-01-04,ORD-20230104-7224,Cheeseburger,Lettuce,0.1,head,30.4
2023-01-04,ORD-20230104-7224,Cheeseburger,Tomatoes,0.05,kg,21.85
2023-01-04,ORD-20230104-7224,Cheeseburger,Onion,0.02,kg,23.38
2023-01-04,ORD-20230104-2900,Cheeseburger,Burger Bun,1,piece,68
2023-01-04,ORD-20230104-2900,Cheeseburger,Burger Patty,1,piece,48
2023-01-04,ORD-20230104-2900,Cheeseburger,Mozzarella Cheese,0.05,kg,15.5
2023-01-04,ORD-20230104-2900,Cheeseburger,Lettuce,0.1,head,30.3
2023-01-04,ORD-20230104-2900,Cheeseburger,Tomatoes,0.05,kg,21.8
2023-01-04,ORD-20230104-2900,Cheeseburger,Onion,0.02,kg,23.36
2023-01-04,ORD-20230104-9874,Caesar Salad,Lettuce,0.5,head,29.8
2023-01-04,ORD-20230104-9874,Caesar Salad,Tomatoes,0.2,kg,21.6
2023-01-04,ORD-20230104-9874,Caesar Salad,Mozzarella Cheese,0.05,kg,15.45
2023-01-04,ORD-20230104-4530,Spaghetti Bolognese,Pasta,0.2,kg,45.8
2023-01-04,ORD-20230104-4530,Spaghetti Bolognese,Tomato Sauce,0.15,liter,36.85
2023-01-04,ORD-20230104-4530,Spaghetti Bolognese,Ground Beef,0.15,kg,36.85
2023-01-04,ORD-20230104-4530,Spaghetti Bolognese,Onion,0.05,kg,23.31
2023-01-04,ORD-20230104-7044,Spaghetti Bolognese,Pasta,0.2,kg,45.6
2023-01-04,ORD-20230104-7044,Spaghetti Bolognese,Tomato Sauce,0.15,liter,36.7
2023-01-04,ORD-20230104-7044,Spaghetti Bolognese,Ground Beef,0.15,kg,36.7
2023-01-04,ORD-20230104-7044,Spaghetti Bolognese,Onion,0.05,kg,23.26
2023-01-04,ORD-20230104-8865,Spaghetti Bolognese,Pasta,0.2,kg,45.4
2023-01-04,ORD-20230104-8865,Spaghetti Bolognese,Tomato Sauce,0.15,liter,36.55
2023-01-04,ORD-20230104-8865,Spaghetti Bolognese,Ground Beef,0.15,kg,36.55
2023-01-04,ORD-20230104-8865,Spaghetti Bolognese,Onion,0.05,kg,23.21
2023-01-04,ORD-20230104-6484,Margherita Pizza,Pizza Dough,1,ball,49
2023-01-04,ORD-20230104-6484,Margherita Pizza,Tomato Sauce,0.2,liter,36.35
2023-01-04,ORD-20230104-6484,Margherita Pizza,Mozzarella Cheese,0.25,kg,15.2
2023-01-04,ORD-20230104-5472,Margherita Pizza,Pizza Dough,1,ball,48
2023-01-04,ORD-20230104-5472,Margherita Pizza,Tomato Sauce,0.2,liter,36.15
2023-01-04,ORD-20230104-5472,Margherita Pizza,Mozzarella Cheese,0.25,kg,14.95
2023-01-04,ORD-20230104-8945,Cheeseburger,Burger Bun,1,piece,67
2023-01-04,ORD-20230104-8945,Cheeseburger,Burger Patty,1,piece,47
2023-01-04,ORD-20230104-8945,Cheeseburger,Mozzarella Cheese,0.05,kg,14.9
2023-01-04,ORD-20230104-8945,Cheeseburger,Lettuce,0.1,head,29.7
2023-01-04,ORD-20230104-8945,Cheeseburger,Tomatoes,0.05,kg,21.55
2023-01-04,ORD-20230104-8945,Cheeseburger,Onion,0.02,kg,23.19
2023-01-04,ORD-20230104-2234,Pepperoni Pizza,Pizza Dough,1,ball,47
2023-01-04,ORD-20230104-2234,Pepperoni Pizza,Tomato Sauce,0.2,liter,35.95
2023-01-04,ORD-20230104-2234,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,14.7
2023-01-04,ORD-20230104-2234,Pepperoni Pizza,Pepperoni,0.1,kg,17.4
2023-01-04,ORD-20230104-8572,Pepperoni Pizza,Pizza Dough,1,ball,46
2023-01-04,ORD-20230104-8572,Pepperoni Pizza,Tomato Sauce,0.2,liter,35.75
2023-01-04,ORD-20230104-8572,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,14.5
2023-01-04,ORD-20230104-8572,Pepperoni Pizza,Pepperoni,0.1,kg,17.3
2023-01-04,ORD-20230104-1321,Pepperoni Pizza,Pizza Dough,1,ball,45
2023-01-04,ORD-20230104-1321,Pepperoni Pizza,Tomato Sauce,0.2,liter,35.55
2023-01-04,ORD-20230104-1321,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,14.3
2023-01-04,ORD-20230104-1321,Pepperoni Pizza,Pepperoni,0.1,kg,17.2
2023-01-04,ORD-20230104-9165,Spaghetti Bolognese,Pasta,0.2,kg,45.2
2023-01-04,ORD-20230104-9165,Spaghetti Bolognese,Tomato Sauce,0.15,liter,35.4
2023-01-04,ORD-20230104-9165,Spaghetti Bolognese,Ground Beef,0.15,kg,36.4
2023-01-04,ORD-20230104-9165,Spaghetti Bolognese,Onion,0.05,kg,23.14
2023-01-04,ORD-20230104-4608,Cheeseburger,Burger Bun,1,piece,66
2023-01-04,ORD-20230104-4608,Cheeseburger,Burger Patty,1,piece,46
2023-01-04,ORD-20230104-4608,Cheeseburger,Mozzarella Cheese,0.05,kg,14.25
2023-01-04,ORD-20230104-4608,Cheeseburger,Lettuce,0.1,head,29.6
2023-01-04,ORD-20230104-4608,Cheeseburger,Tomatoes,0.05,kg,21.5
2023-01-04,ORD-20230104-4608,Cheeseburger,Onion,0.02,kg,23.12
2023-01-04,ORD-20230104-4527,Margherita Pizza,Pizza Dough,1,ball,44
2023-01-04,ORD-20230104-4527,Margherita Pizza,Tomato Sauce,0.2,liter,35.2
2023-01-04,ORD-20230104-4527,Margherita Pizza,Mozzarella Cheese,0.25,kg,14.0
2023-01-04,ORD-20230104-5724,Cheeseburger,Burger Bun,1,piece,65
2023-01-04,ORD-20230104-5724,Cheeseburger,Burger Patty,1,piece,45
2023-01-04,ORD-20230104-5724,Cheeseburger,Mozzarella Cheese,0.05,kg,13.95
2023-01-04,ORD-20230104-5724,Cheeseburger,Lettuce,0.1,head,29.5
2023-01-04,ORD-20230104-5724,Cheeseburger,Tomatoes,0.05,kg,21.45
2023-01-04,ORD-20230104-5724,Cheeseburger,Onion,0.02,kg,23.1
2023-01-04,ORD-20230104-4932,Margherita Pizza,Pizza Dough,1,ball,43
2023-01-04,ORD-20230104-4932,Margherita Pizza,Tomato Sauce,0.2,liter,35.0
2023-01-04,ORD-20230104-4932,Margherita Pizza,Mozzarella Cheese,0.25,kg,13.7
2023-01-04,ORD-20230104-3155,Cheeseburger,Burger Bun,1,piece,64
2023-01-04,ORD-20230104-3155,Cheeseburger,Burger Patty,1,piece,44
2023-01-04,ORD-20230104-3155,Cheeseburger,Mozzarella Cheese,0.05,kg,13.65
2023-01-04,ORD-20230104-3155,Cheeseburger,Lettuce,0.1,head,29.4
2023-01-04,ORD-20230104-3155,Cheeseburger,Tomatoes,0.05,kg,21.4
2023-01-04,ORD-20230104-3155,Cheeseburger,Onion,0.02,kg,23.08
2023-01-04,ORD-20230104-4984,Pepperoni Pizza,Pizza Dough,1,ball,42
2023-01-04,ORD-20230104-4984,Pepperoni Pizza,Tomato Sauce,0.2,liter,34.8
2023-01-04,ORD-20230104-4984,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,13.45
2023-01-04,ORD-20230104-4984,Pepperoni Pizza,Pepperoni,0.1,kg,17.1
